ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
5345	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14877264	14877457	14877264	14877318	14877403	14877457
5346	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14877264	14877457	14877264	14877322	14877403	14877457
5347	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14877264	14877635	14877264	14877457	14877602	14877635
5348	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14877403	14877742	14877403	14877457	14877696	14877742
5349	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14877602	14877742	14877602	14877635	14877696	14877742
5350	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14877696	14878112	14877696	14877750	14877822	14878112
5351	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14877696	14878112	14877696	14877750	14877841	14878112
5352	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14877822	14878017	14877822	14877895	14877963	14878017
5353	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14877841	14878112	14877841	14877895	14877982	14878112
5354	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14877963	14878112	14877963	14878017	14878093	14878112
5355	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14878920	14879351	14878920	14878974	14879058	14879351
5356	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14879058	14879351	14879058	14879112	14879195	14879351
5357	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14879195	14879351	14879195	14879249	14879333	14879351
5358	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14879852	14880320	14879852	14879915	14880310	14880320
5359	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14880525	14880923	14880525	14880657	14880816	14880923
5360	"ENSDARG00000002295"	"si:dkey-21p1.3"	chr8	+	14883049	14883397	14883049	14883114	14883196	14883397
5361	"ENSDARG00000017037"	"ikbkg"	chr23	-	18580663	18581058	18580663	18580800	18580923	18581058
5362	"ENSDARG00000014569"	"hnrnpr"	chr19	-	80680	80979	80680	80790	80860	80979
5363	"ENSDARG00000014569"	"hnrnpr"	chr19	-	80860	81477	80860	81234	81303	81477
5364	"ENSDARG00000014569"	"hnrnpr"	chr19	-	80860	81477	80860	81234	81321	81477
5365	"ENSDARG00000022280"	"brd2a"	chr19	+	7159045	7159539	7159045	7159248	7159449	7159539
5366	"ENSDARG00000036826"	"ankrd52a"	chr23	-	32371562	32371974	32371562	32371680	32371772	32371974
5367	"ENSDARG00000030408"	"rps26l"	chr6	-	49523490	49523873	49523490	49523621	49523706	49523873
5368	"ENSDARG00000030408"	"rps26l"	chr6	-	49523463	49523884	49523463	49523602	49523706	49523884
5369	"ENSDARG00000030408"	"rps26l"	chr6	-	49523463	49523884	49523463	49523624	49523706	49523884
5370	"ENSDARG00000040838"	"dcun1d2a"	chr9	-	34944156	34944604	34944156	34944373	34944494	34944604
5371	"ENSDARG00000016141"	"slc6a2"	chr7	-	35363024	35363454	35363024	35363128	35363252	35363454
5372	"ENSDARG00000094133"	"wu:fc21g02"	chr1	+	44914056	44914405	44914056	44914138	44914230	44914405
5373	"ENSDARG00000094133"	"wu:fc21g02"	chr1	+	44921335	44921804	44921335	44921460	44921717	44921804
5374	"ENSDARG00000107385"	"aars2"	chr22	+	25579717	25580003	25579717	25579826	25579895	25580003
5375	"ENSDARG00000052428"	"si:dkey-43k4.3"	chr6	-	21582168	21582444	21582168	21582336	21582421	21582444
5376	"ENSDARG00000010873"	NA	chr6	+	22107756	22108049	22107756	22107888	22107983	22108049
5377	"ENSDARG00000010873"	NA	chr6	+	22112021	22112426	22112021	22112132	22112219	22112426
5378	"ENSDARG00000010873"	NA	chr6	+	22112219	22112426	22112219	22112281	22112372	22112426
5379	"ENSDARG00000020625"	"jak1"	chr6	+	31417264	31417621	31417264	31417476	31417581	31417621
5380	"ENSDARG00000069632"	"emp1"	chr1	+	45324334	45324750	45324334	45324397	45324636	45324750
5381	"ENSDARG00000069632"	"emp1"	chr1	+	45327173	45327508	45327173	45327300	45327372	45327508
5382	"ENSDARG00000052423"	"ppp1r12c"	chr6	-	21595992	21596309	21595992	21596061	21596258	21596309
5383	"ENSDARG00000052423"	"ppp1r12c"	chr6	-	21595992	21596309	21595992	21596071	21596258	21596309
5384	"ENSDARG00000052423"	"ppp1r12c"	chr6	-	21596258	21596506	21596258	21596309	21596392	21596506
5385	"ENSDARG00000052423"	"ppp1r12c"	chr6	-	21597781	21598161	21597781	21597831	21597953	21598161
5386	"ENSDARG00000052423"	"ppp1r12c"	chr6	-	21597781	21598161	21597781	21597831	21598021	21598161
5387	"ENSDARG00000052423"	"ppp1r12c"	chr6	-	21605174	21605453	21605174	21605249	21605337	21605453
5388	"ENSDARG00000009735"	"gigyf2"	chr2	-	48230574	48230925	48230574	48230714	48230884	48230925
5389	"ENSDARG00000009735"	"gigyf2"	chr2	-	48232355	48232654	48232355	48232450	48232552	48232654
5390	"ENSDARG00000112691"	"st7"	chr18	-	50944101	50944348	50944101	50944130	50944275	50944348
5391	"ENSDARG00000061062"	"nemp2"	chr9	+	41466131	41466331	41466131	41466164	41466237	41466331
5392	"ENSDARG00000014273"	"camk2d2"	chr1	-	14187801	14188046	14187801	14187859	14188005	14188046
5393	"ENSDARG00000014273"	"camk2d2"	chr1	-	14191307	14191734	14191307	14191430	14191640	14191734
5394	"ENSDARG00000029252"	"ssb"	chr6	+	3717629	3717884	3717629	3717691	3717780	3717884
5395	"ENSDARG00000029252"	"ssb"	chr6	+	3720665	3721108	3720665	3720840	3721001	3721108
5396	"ENSDARG00000006757"	"klhl41b"	chr6	+	3685211	3685570	3685211	3685387	3685462	3685570
5397	"ENSDARG00000006757"	"klhl41b"	chr6	+	3685211	3685570	3685211	3685393	3685462	3685570
5398	"ENSDARG00000076312"	"myot"	chr14	-	12279184	12279450	12279184	12279304	12279426	12279450
5399	"ENSDARG00000026406"	"anxa5a"	chr14	+	46430042	46430313	46430042	46430136	46430221	46430313
5400	"ENSDARG00000026406"	"anxa5a"	chr14	+	46430042	46430313	46430042	46430136	46430230	46430313
5401	"ENSDARG00000079457"	"faap100"	chr12	+	26543197	26543567	26543197	26543318	26543410	26543567
5402	"ENSDARG00000097819"	"znf576.1"	chr16	+	25157174	25157515	25157174	25157313	25157425	25157515
5403	"ENSDARG00000061806"	"si:dkey-13n15.2"	chr5	-	21044199	21044693	21044199	21044465	21044584	21044693
5404	"ENSDARG00000061806"	"si:dkey-13n15.2"	chr5	-	21044199	21044693	21044199	21044482	21044584	21044693
5405	"ENSDARG00000061806"	"si:dkey-13n15.2"	chr5	-	21044199	21044693	21044199	21044508	21044584	21044693
5406	"ENSDARG00000077777"	"tmsb4x"	chr9	+	54178474	54178926	54178474	54178518	54178807	54178926
5407	"ENSDARG00000101618"	"ube2c"	chr6	-	55299510	55299823	55299510	55299628	55299707	55299823
5408	"ENSDARG00000029944"	"parpbp"	chr4	-	17352623	17352907	17352623	17352795	17352882	17352907
5409	"ENSDARG00000001470"	"mhc1zea"	chr1	-	47120118	47120524	47120118	47120157	47120210	47120524
5410	"ENSDARG00000001470"	"mhc1zea"	chr1	-	47120118	47120524	47120118	47120157	47120245	47120524
5411	"ENSDARG00000020364"	"fbp1b"	chr5	+	35460643	35461099	35460643	35460736	35460828	35461099
5412	"ENSDARG00000020364"	"fbp1b"	chr5	+	35460812	35461099	35460812	35460969	35461092	35461099
5413	"ENSDARG00000020364"	"fbp1b"	chr5	+	35461092	35461547	35461092	35461099	35461427	35461547
5414	"ENSDARG00000020364"	"fbp1b"	chr5	+	35461092	35461547	35461092	35461217	35461427	35461547
5415	"ENSDARG00000079377"	"arhgef38"	chr1	+	26432221	26432628	26432221	26432353	26432422	26432628
5416	"ENSDARG00000074356"	"fxn"	chr8	+	11327723	11327980	11327723	11327808	11327903	11327980
5417	"ENSDARG00000086490"	"si:dkey-92f12.2"	chr6	+	48051892	48052151	48051892	48051942	48052107	48052151
5418	"ENSDARG00000086490"	"si:dkey-92f12.2"	chr6	+	48051892	48052355	48051892	48052151	48052237	48052355
5419	"ENSDARG00000038027"	"nol12"	chr3	+	1153526	1153815	1153526	1153650	1153766	1153815
5420	"ENSDARG00000038027"	"nol12"	chr3	+	1153768	1154056	1153768	1153815	1153919	1154056
5421	"ENSDARG00000079949"	"supt16h"	chr7	+	1617097	1617470	1617097	1617219	1617395	1617470
5422	"ENSDARG00000032725"	"rps27a"	chr6	+	6270685	6270910	6270685	6270763	6270865	6270910
5423	"ENSDARG00000032725"	"rps27a"	chr6	+	6270731	6270930	6270731	6270760	6270865	6270930
5424	"ENSDARG00000032725"	"rps27a"	chr6	+	6270731	6270930	6270731	6270787	6270865	6270930
5425	"ENSDARG00000032725"	"rps27a"	chr6	+	6271984	6272180	6271984	6272039	6272138	6272180
5426	"ENSDARG00000032725"	"rps27a"	chr6	+	6271792	6272230	6271792	6272038	6272144	6272230
5427	"ENSDARG00000032725"	"rps27a"	chr6	+	6273053	6273477	6273053	6273183	6273267	6273477
5428	"ENSDARG00000032725"	"rps27a"	chr6	+	6273053	6273519	6273053	6273153	6273267	6273519
5429	"ENSDARG00000032725"	"rps27a"	chr6	+	6273053	6273519	6273053	6273182	6273267	6273519
5430	"ENSDARG00000117715"	"CR812896.2"	chr14	-	14163074	14163342	14163074	14163143	14163264	14163342
5431	"ENSDARG00000117715"	"CR812896.2"	chr14	-	14163264	14163519	14163264	14163342	14163459	14163519
5432	"ENSDARG00000097613"	"igfn1.3"	chr6	-	46851383	46851764	46851383	46851492	46851635	46851764
5433	"ENSDARG00000097613"	"igfn1.3"	chr6	-	46851383	46851764	46851383	46851494	46851635	46851764
5434	"ENSDARG00000097613"	"igfn1.3"	chr6	-	46851621	46852039	46851621	46851764	46851859	46852039
5435	"ENSDARG00000097613"	"igfn1.3"	chr6	-	46862977	46863364	46862977	46863158	46863317	46863364
5436	"ENSDARG00000013669"	"napba"	chr17	-	4309886	4310095	4309886	4309926	4310017	4310095
5437	"ENSDARG00000071395"	"camk2g1"	chr12	-	35350521	35350942	35350521	35350768	35350871	35350942
5438	"ENSDARG00000044365"	"angptl3"	chr6	-	32347290	32347750	32347290	32347386	32347617	32347750
5439	"ENSDARG00000022995"	"clic4"	chr17	+	25473937	25474271	25473937	25474062	25474164	25474271
5440	"ENSDARG00000022995"	"clic4"	chr17	+	25475620	25475886	25475620	25475736	25475815	25475886
5441	"ENSDARG00000078675"	"dock7"	chr6	+	32336844	32337070	32336844	32336926	32337003	32337070
5442	"ENSDARG00000078675"	"dock7"	chr6	+	32385912	32386189	32385912	32386008	32386088	32386189
5443	"ENSDARG00000078675"	"dock7"	chr6	+	32396665	32396964	32396665	32396791	32396874	32396964
5444	"ENSDARG00000078675"	"dock7"	chr6	+	32398793	32399169	32398793	32398934	32399062	32399169
5445	"ENSDARG00000075191"	"oacyl"	chr21	+	10839538	10839825	10839538	10839640	10839721	10839825
5446	"ENSDARG00000096961"	"si:dkeyp-47f9.4"	chr17	+	47174761	47175057	47174761	47174829	47174981	47175057
5447	"ENSDARG00000044182"	"stau1"	chr6	+	46436185	46436552	46436185	46436307	46436395	46436552
5448	"ENSDARG00000044182"	"stau1"	chr6	+	46440288	46440756	46440288	46440460	46440678	46440756
5449	"ENSDARG00000044182"	"stau1"	chr6	+	46446943	46447413	46446943	46447081	46447266	46447413
5450	"ENSDARG00000044182"	"stau1"	chr6	+	46450174	46450652	46450174	46450247	46450326	46450652
5451	"ENSDARG00000020301"	"os9"	chr6	-	39208677	39209042	39208677	39208711	39208805	39209042
5452	"ENSDARG00000020301"	"os9"	chr6	-	39215373	39215669	39215373	39215399	39215592	39215669
5453	"ENSDARG00000004930"	"lmo7a"	chr9	-	21902570	21902864	21902570	21902666	21902808	21902864
5454	"ENSDARG00000004930"	"lmo7a"	chr9	-	21902570	21903025	21902570	21902864	21902968	21903025
5455	"ENSDARG00000004930"	"lmo7a"	chr9	-	21911762	21912227	21911762	21911825	21912171	21912227
5456	"ENSDARG00000004930"	"lmo7a"	chr9	-	21920493	21920975	21920493	21920560	21920918	21920975
5457	"ENSDARG00000079670"	"lrrc7"	chr6	-	30129982	30130179	30129982	30130051	30130121	30130179
5458	"ENSDARG00000079670"	"lrrc7"	chr6	-	30164642	30164949	30164642	30164767	30164877	30164949
5459	"ENSDARG00000062630"	"dnah9l"	chr6	-	10593358	10593854	10593358	10593630	10593734	10593854
5460	"ENSDARG00000070162"	"stox2a"	chr1	-	39907030	39909985	39907030	39909530	39909654	39909985
5461	"ENSDARG00000099379"	"ppp4r1l"	chr6	-	49543613	49543898	49543613	49543707	49543791	49543898
5462	"ENSDARG00000045976"	"sidt2"	chr15	+	47528292	47528720	47528292	47528457	47528657	47528720
5463	"ENSDARG00000045976"	"sidt2"	chr15	+	47532272	47532562	47532272	47532349	47532462	47532562
5464	"ENSDARG00000045976"	"sidt2"	chr15	+	47532445	47532901	47532445	47532562	47532835	47532901
5465	"ENSDARG00000045976"	"sidt2"	chr15	+	47539910	47540322	47539910	47539967	47540206	47540322
5466	"ENSDARG00000045976"	"sidt2"	chr15	+	47542227	47542543	47542227	47542298	47542476	47542543
5467	"ENSDARG00000045976"	"sidt2"	chr15	+	47542227	47542685	47542227	47542543	47542611	47542685
5468	"ENSDARG00000045976"	"sidt2"	chr15	+	47542627	47542899	47542627	47542685	47542775	47542899
5469	"ENSDARG00000045976"	"sidt2"	chr15	+	47554442	47554887	47554442	47554555	47554824	47554887
5470	"ENSDARG00000003754"	"tspan2a"	chr6	-	49115087	49115321	49115087	49115170	49115246	49115321
5471	"ENSDARG00000103639"	"si:dkey-36i7.3"	chr15	-	12258000	12258384	12258000	12258071	12258284	12258384
5472	"ENSDARG00000103639"	"si:dkey-36i7.3"	chr15	-	12259758	12260251	12259758	12259794	12259960	12260251
5473	"ENSDARG00000044441"	NA	chr6	+	28072535	28072656	28072535	28072614	28072632	28072656
5474	"ENSDARG00000044441"	NA	chr6	+	28094745	28095108	28094745	28094864	28094963	28095108
5475	"ENSDARG00000044441"	NA	chr6	+	28109204	28109467	28109204	28109308	28109383	28109467
5476	"ENSDARG00000069619"	"atf7ip"	chr1	-	45570755	45571191	45570755	45571034	45571162	45571191
5477	"ENSDARG00000069619"	"atf7ip"	chr1	-	45573368	45573750	45573368	45573426	45573723	45573750
5478	"ENSDARG00000069619"	"atf7ip"	chr1	-	45575836	45576139	45575836	45575911	45576085	45576139
5479	"ENSDARG00000073753"	"tacc1"	chr10	-	20462800	20463144	20462800	20462907	20462986	20463144
5480	"ENSDARG00000031647"	"stat2"	chr6	-	39136170	39136610	39136170	39136225	39136417	39136610
5481	"ENSDARG00000091625"	NA	chr6	+	46321013	46321173	46321013	46321061	46321134	46321173
5482	"ENSDARG00000018814"	"esrp2"	chr7	+	34794851	34795056	34794851	34794945	34795052	34795056
5483	"ENSDARG00000018814"	"esrp2"	chr7	+	34794962	34795257	34794962	34795007	34795104	34795257
5484	"ENSDARG00000018814"	"esrp2"	chr7	+	34795519	34795904	34795519	34795691	34795775	34795904
5485	"ENSDARG00000018814"	"esrp2"	chr7	+	34811141	34811489	34811141	34811302	34811384	34811489
5486	"ENSDARG00000018814"	"esrp2"	chr7	+	34818242	34818502	34818242	34818344	34818435	34818502
5487	"ENSDARG00000098304"	"taok1b"	chr21	-	40553236	40553667	40553236	40553374	40553469	40553667
5488	"ENSDARG00000098304"	"taok1b"	chr21	-	40556695	40556958	40556695	40556789	40556880	40556958
5489	"ENSDARG00000104130"	"rbm26"	chr6	+	4377098	4377542	4377098	4377190	4377300	4377542
5490	"ENSDARG00000033889"	"spty2d1"	chr25	-	24237448	24238106	24237448	24237924	24238016	24238106
5491	"ENSDARG00000033889"	"spty2d1"	chr25	-	24238016	24238355	24238016	24238106	24238277	24238355
5492	"ENSDARG00000070618"	"tatdn2"	chr6	-	40439921	40440562	40439921	40440241	40440401	40440562
5493	"ENSDARG00000031435"	NA	chr1	+	40266559	40266788	40266559	40266633	40266722	40266788
5494	"ENSDARG00000028393"	"daam2"	chr17	+	48862409	48862726	48862409	48862468	48862541	48862726
5495	"ENSDARG00000017311"	"gpsm2"	chr2	-	45493552	45493987	45493552	45493726	45493907	45493987
5496	"ENSDARG00000017311"	"gpsm2"	chr2	-	45496251	45496581	45496251	45496381	45496487	45496581
5497	"ENSDARG00000099546"	"kynu"	chr6	+	619805	620157	619805	619944	620083	620157
5498	"ENSDARG00000099546"	"kynu"	chr6	+	619805	620294	619805	620157	620241	620294
5499	"ENSDARG00000003631"	"clockb"	chr1	+	19443931	19444304	19443931	19444045	19444140	19444304
5500	"ENSDARG00000008218"	"znf410"	chr20	+	54349469	54349778	54349469	54349524	54349587	54349778
5501	"ENSDARG00000008218"	"znf410"	chr20	+	54354462	54354861	54354462	54354559	54354805	54354861
5502	"ENSDARG00000008218"	"znf410"	chr20	+	54356175	54356577	54356175	54356323	54356420	54356577
5503	"ENSDARG00000027065"	"slc38a3a"	chr11	+	34856321	34856769	34856321	34856510	34856723	34856769
5504	"ENSDARG00000027065"	"slc38a3a"	chr11	+	34859359	34859699	34859359	34859374	34859602	34859699
5505	"ENSDARG00000070486"	"rbp7b"	chr6	+	45932685	45932974	45932685	45932761	45932872	45932974
5506	"ENSDARG00000070486"	"rbp7b"	chr6	+	45932879	45933222	45932879	45932974	45933056	45933222
5507	"ENSDARG00000042848"	"pcmtl"	chr17	-	31216877	31217211	31216877	31216973	31217091	31217211
5508	"ENSDARG00000042848"	"pcmtl"	chr17	-	31221289	31221660	31221289	31221368	31221613	31221660
5509	"ENSDARG00000036329"	"ndufa1"	chr14	+	33413979	33414246	33413979	33414053	33414142	33414246
5510	"ENSDARG00000036329"	"ndufa1"	chr14	+	33414019	33414246	33414019	33414053	33414147	33414246
5511	"ENSDARG00000004753"	"mylkb"	chr6	-	13475640	13475882	13475640	13475731	13475839	13475882
5512	"ENSDARG00000063314"	"apba2a"	chr25	+	31924238	31924422	31924238	31924298	31924382	31924422
5513	"ENSDARG00000078964"	"esyt2b"	chr7	+	40183127	40183448	40183127	40183248	40183328	40183448
5514	"ENSDARG00000078964"	"esyt2b"	chr7	+	40183127	40183448	40183127	40183248	40183372	40183448
5515	"ENSDARG00000078964"	"esyt2b"	chr7	+	40183328	40183711	40183328	40183448	40183628	40183711
5516	"ENSDARG00000078964"	"esyt2b"	chr7	+	40183328	40183711	40183328	40183549	40183628	40183711
5517	"ENSDARG00000078964"	"esyt2b"	chr7	+	40188362	40188804	40188362	40188449	40188650	40188804
5518	"ENSDARG00000074892"	"pde6d"	chr6	+	29703377	29703687	29703377	29703530	29703624	29703687
5519	"ENSDARG00000017354"	"epha2a"	chr6	-	45875241	45875522	45875241	45875277	45875387	45875522
5520	"ENSDARG00000017354"	"epha2a"	chr6	-	45881483	45881857	45881483	45881693	45881775	45881857
5521	"ENSDARG00000063149"	"tmtc1"	chr4	+	9450414	9450918	9450414	9450550	9450624	9450918
5522	"ENSDARG00000037121"	"mat2ab"	chr5	-	69206981	69207355	69206981	69207046	69207211	69207355
5523	"ENSDARG00000036588"	"mhc1zba"	chr1	-	47158809	47159277	47158809	47158851	47158992	47159277
5524	"ENSDARG00000012944"	"myhz2"	chr5	+	32206377	32206565	32206377	32206418	32206516	32206565
5525	"ENSDARG00000012944"	"myhz2"	chr5	+	32206377	32206565	32206377	32206418	32206521	32206565
5526	"ENSDARG00000012944"	"myhz2"	chr5	+	32207807	32208289	32207807	32208026	32208147	32208289
5527	"ENSDARG00000012944"	"myhz2"	chr5	+	32207807	32208289	32207807	32208026	32208150	32208289
5528	"ENSDARG00000012944"	"myhz2"	chr5	+	32208150	32208532	32208150	32208289	32208375	32208532
5529	"ENSDARG00000012944"	"myhz2"	chr5	+	32208150	32208532	32208150	32208291	32208375	32208532
5530	"ENSDARG00000012944"	"myhz2"	chr5	+	32208627	32209050	32208627	32208655	32208759	32209050
5531	"ENSDARG00000012944"	"myhz2"	chr5	+	32208759	32209050	32208759	32208874	32208958	32209050
5532	"ENSDARG00000012944"	"myhz2"	chr5	+	32208759	32209050	32208759	32208874	32208976	32209050
5533	"ENSDARG00000012944"	"myhz2"	chr5	+	32208958	32209208	32208958	32209051	32209146	32209208
5534	"ENSDARG00000012944"	"myhz2"	chr5	+	32208976	32209210	32208976	32209050	32209146	32209210
5535	"ENSDARG00000012944"	"myhz2"	chr5	+	32208976	32209385	32208976	32209208	32209286	32209385
5536	"ENSDARG00000012944"	"myhz2"	chr5	+	32208976	32209385	32208976	32209210	32209286	32209385
5537	"ENSDARG00000012944"	"myhz2"	chr5	+	32209472	32209793	32209472	32209575	32209654	32209793
5538	"ENSDARG00000012944"	"myhz2"	chr5	+	32209654	32210005	32209654	32209793	32209928	32210005
5539	"ENSDARG00000012944"	"myhz2"	chr5	+	32209654	32210005	32209654	32209793	32209930	32210005
5540	"ENSDARG00000012944"	"myhz2"	chr5	+	32209928	32210329	32209928	32210047	32210180	32210329
5541	"ENSDARG00000012944"	"myhz2"	chr5	+	32209930	32210330	32209930	32210005	32210180	32210330
5542	"ENSDARG00000012944"	"myhz2"	chr5	+	32211087	32211349	32211087	32211158	32211291	32211349
5543	"ENSDARG00000012944"	"myhz2"	chr5	+	32211490	32211820	32211490	32211608	32211676	32211820
5544	"ENSDARG00000012944"	"myhz2"	chr5	+	32211490	32211820	32211490	32211608	32211697	32211820
5545	"ENSDARG00000012944"	"myhz2"	chr5	+	32211490	32211820	32211490	32211608	32211718	32211820
5546	"ENSDARG00000012944"	"myhz2"	chr5	+	32211697	32212055	32211697	32211821	32211919	32212055
5547	"ENSDARG00000012944"	"myhz2"	chr5	+	32211676	32212056	32211676	32211820	32211919	32212056
5548	"ENSDARG00000012944"	"myhz2"	chr5	+	32211697	32212055	32211697	32211821	32211921	32212055
5549	"ENSDARG00000012944"	"myhz2"	chr5	+	32211697	32212055	32211697	32211821	32211932	32212055
5550	"ENSDARG00000012944"	"myhz2"	chr5	+	32211921	32212391	32211921	32212055	32212135	32212391
5551	"ENSDARG00000012944"	"myhz2"	chr5	+	32211921	32212391	32211921	32212056	32212135	32212391
5552	"ENSDARG00000012944"	"myhz2"	chr5	+	32212912	32213312	32212912	32213089	32213168	32213312
5553	"ENSDARG00000012944"	"myhz2"	chr5	+	32212912	32213312	32212912	32213089	32213231	32213312
5554	"ENSDARG00000012944"	"myhz2"	chr5	+	32213168	32213481	32213168	32213314	32213394	32213481
5555	"ENSDARG00000012944"	"myhz2"	chr5	+	32213231	32213485	32213231	32213312	32213394	32213485
