ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
3555	"ENSDARG00000069082"	"mrm3b"	chr21	+	39678664	39679147	39678664	39678899	39678979	39679147
3556	"ENSDARG00000042094"	"eef2a.1"	chr22	+	20136693	20137109	20136693	20136908	20137039	20137109
3557	"ENSDARG00000042094"	"eef2a.1"	chr22	+	20139126	20139484	20139126	20139299	20139379	20139484
3558	"ENSDARG00000074057"	"calm3b"	chr21	+	26727829	26727983	26727829	26727860	26727948	26727983
3559	"ENSDARG00000074057"	"calm3b"	chr21	+	26728802	26729232	26728802	26728986	26729088	26729232
3560	"ENSDARG00000074057"	"calm3b"	chr21	+	26729096	26729421	26729096	26729232	26729314	26729421
3561	"ENSDARG00000043249"	"irf1b"	chr21	+	45627708	45628050	45627708	45627862	45627950	45628050
3562	"ENSDARG00000043249"	"irf1b"	chr21	+	45629112	45629429	45629112	45629212	45629349	45629429
3563	"ENSDARG00000043249"	"irf1b"	chr21	+	45629982	45630287	45629982	45630011	45630173	45630287
3564	"ENSDARG00000043729"	"plac8.1"	chr10	-	11382796	11383063	11382796	11382907	11382987	11383063
3565	"ENSDARG00000009851"	"wdr41"	chr21	+	7614269	7614556	7614269	7614420	7614493	7614556
3566	"ENSDARG00000009851"	"wdr41"	chr21	+	7614269	7614768	7614269	7614556	7614656	7614768
3567	"ENSDARG00000101722"	"larp1"	chr21	-	45868073	45868543	45868073	45868139	45868223	45868543
3568	"ENSDARG00000101722"	"larp1"	chr21	-	45868223	45868543	45868223	45868285	45868498	45868543
3569	"ENSDARG00000101722"	"larp1"	chr21	-	45871686	45871866	45871686	45871756	45871780	45871866
3570	"ENSDARG00000037009"	"banf1"	chr21	-	26713917	26714376	26713917	26714094	26714197	26714376
3571	"ENSDARG00000069105"	"fgfr4"	chr21	-	37186068	37186533	37186068	37186206	37186441	37186533
3572	"ENSDARG00000069105"	"fgfr4"	chr21	-	37188012	37188333	37188012	37188134	37188222	37188333
3573	"ENSDARG00000069105"	"fgfr4"	chr21	-	37188222	37188664	37188222	37188368	37188472	37188664
3574	"ENSDARG00000069105"	"fgfr4"	chr21	-	37188472	37188888	37188472	37188666	37188753	37188888
3575	"ENSDARG00000069105"	"fgfr4"	chr21	-	37188753	37189167	37188753	37188892	37188992	37189167
3576	"ENSDARG00000069105"	"fgfr4"	chr21	-	37190341	37190778	37190341	37190434	37190517	37190778
3577	"ENSDARG00000101021"	"slc22a5"	chr21	+	45665554	45665864	45665554	45665681	45665767	45665864
3578	"ENSDARG00000103403"	"sar1b"	chr21	-	45676930	45677388	45676930	45677034	45677328	45677388
3579	"ENSDARG00000098935"	"bxdc2"	chr21	-	228122	228604	228122	228173	228488	228604
3580	"ENSDARG00000100295"	"ccl39.3"	chr25	-	12997841	12998202	12997841	12997963	12998116	12998202
3581	"ENSDARG00000060705"	"nsd1b"	chr21	+	37357555	37357990	37357555	37357725	37357817	37357990
3582	"ENSDARG00000104765"	"chek1"	chr21	+	22562063	22562382	22562063	22562147	22562277	22562382
3583	"ENSDARG00000104765"	"chek1"	chr21	+	22562508	22562788	22562508	22562624	22562715	22562788
3584	"ENSDARG00000103740"	"fundc2"	chr21	-	44561662	44561942	44561662	44561791	44561875	44561942
3585	"ENSDARG00000102241"	"zgc:136410"	chr21	-	44511515	44511816	44511515	44511567	44511780	44511816
3586	"ENSDARG00000053617"	"camk2a"	chr21	-	43906638	43906989	43906638	43906687	43906956	43906989
3587	"ENSDARG00000016484"	"dkc1"	chr21	+	43713193	43713613	43713193	43713224	43713509	43713613
3588	"ENSDARG00000089101"	"plrdgb"	chr21	+	39814647	39815055	39814647	39814751	39814834	39815055
3589	"ENSDARG00000075551"	"aifm5"	chr21	-	39306221	39306540	39306221	39306347	39306435	39306540
3590	"ENSDARG00000075551"	"aifm5"	chr21	-	39306221	39306704	39306221	39306540	39306628	39306704
3591	"ENSDARG00000075551"	"aifm5"	chr21	-	39310756	39311213	39310756	39310860	39311082	39311213
3592	"ENSDARG00000103251"	"sh3pxd2b"	chr21	+	42762293	42762681	42762293	42762319	42762563	42762681
3593	"ENSDARG00000103251"	"sh3pxd2b"	chr21	+	42776855	42780082	42776855	42778313	42779802	42780082
3594	"ENSDARG00000020122"	"endou2"	chr21	-	41866111	41866456	41866111	41866220	41866334	41866456
3595	"ENSDARG00000053853"	"slc13a2"	chr21	+	39110134	39110587	39110134	39110231	39110464	39110587
3596	"ENSDARG00000053853"	"slc13a2"	chr21	+	39112896	39113232	39112896	39113025	39113098	39113232
3597	"ENSDARG00000053853"	"slc13a2"	chr21	+	39113834	39114184	39113834	39113902	39114022	39114184
3598	"ENSDARG00000053831"	"vtnb"	chr21	-	39080681	39081107	39080681	39080799	39080901	39081107
3599	"ENSDARG00000087633"	"si:dkey-11o18.5"	chr21	-	14795085	14795401	14795085	14795190	14795302	14795401
3600	"ENSDARG00000087633"	"si:dkey-11o18.5"	chr21	-	14797697	14798079	14797697	14797835	14797986	14798079
3601	"ENSDARG00000013227"	"glulc"	chr21	-	14769217	14769578	14769217	14769379	14769450	14769578
3602	"ENSDARG00000013227"	"glulc"	chr21	-	14773289	14773676	14773289	14773451	14773527	14773676
3603	"ENSDARG00000026634"	"ehmt1b"	chr21	-	14653985	14654280	14653985	14654037	14654135	14654280
3604	"ENSDARG00000026634"	"ehmt1b"	chr21	-	14653985	14654280	14653985	14654053	14654135	14654280
3605	"ENSDARG00000026634"	"ehmt1b"	chr21	-	14663370	14663689	14663370	14663481	14663620	14663689
3606	"ENSDARG00000054032"	"rab24"	chr21	+	38737293	38737678	38737293	38737361	38737438	38737678
3607	"ENSDARG00000054032"	"rab24"	chr21	+	38737438	38737678	38737438	38737538	38737631	38737678
3608	"ENSDARG00000054032"	"rab24"	chr21	+	38737438	38737678	38737438	38737538	38737637	38737678
3609	"ENSDARG00000054032"	"rab24"	chr21	+	38737637	38737832	38737637	38737678	38737772	38737832
3610	"ENSDARG00000054032"	"rab24"	chr21	+	38737637	38737832	38737637	38737682	38737772	38737832
3611	"ENSDARG00000104437"	"aip"	chr1	+	40001705	40002203	40001705	40001894	40002050	40002203
3612	"ENSDARG00000013317"	"pygmb"	chr7	+	22840960	22841299	22840960	22841060	22841151	22841299
3613	"ENSDARG00000003835"	"stom"	chr21	+	17542511	17542918	17542511	17542651	17542848	17542918
3614	"ENSDARG00000003835"	"stom"	chr21	+	17542848	17543060	17542848	17542918	17543030	17543060
3615	"ENSDARG00000016733"	"psat1"	chr5	-	69489441	69489821	69489441	69489579	69489718	69489821
3616	"ENSDARG00000016733"	"psat1"	chr5	-	69495874	69496090	69495874	69495944	69496030	69496090
3617	"ENSDARG00000011973"	"slc35d1a"	chr6	-	34851903	34852102	34851903	34851986	34852060	34852102
3618	"ENSDARG00000013855"	"slc12a3"	chr18	+	17595882	17596171	17595882	17595984	17596097	17596171
3619	"ENSDARG00000013855"	"slc12a3"	chr18	+	17595882	17596171	17595882	17595984	17596100	17596171
3620	"ENSDARG00000034801"	"mylka"	chr9	-	4040621	4041029	4040621	4040712	4040879	4041029
3621	"ENSDARG00000096979"	NA	chr17	-	43021661	43021916	43021661	43021781	43021865	43021916
3622	"ENSDARG00000096979"	NA	chr17	-	43021661	43021916	43021661	43021781	43021868	43021916
3623	"ENSDARG00000096979"	NA	chr17	-	43021868	43022228	43021868	43021916	43022120	43022228
3624	"ENSDARG00000096979"	NA	chr17	-	43021868	43022228	43021868	43021934	43022120	43022228
3625	"ENSDARG00000096979"	NA	chr17	-	43021868	43022228	43021868	43021960	43022120	43022228
3626	"ENSDARG00000096979"	NA	chr17	-	43021868	43022228	43021868	43022038	43022120	43022228
3627	"ENSDARG00000098079"	"rab3gap1"	chr9	-	56389250	56389669	56389250	56389350	56389507	56389669
3628	"ENSDARG00000089780"	"si:dkey-288a3.2"	chr17	+	18818510	18819002	18818510	18818768	18818889	18819002
3629	"ENSDARG00000017781"	"hsd17b10"	chr23	-	18375840	18376178	18375840	18376005	18376121	18376178
3630	"ENSDARG00000103337"	"rrp1"	chr9	+	145737	145953	145737	145817	145895	145953
3631	"ENSDARG00000103337"	"rrp1"	chr9	+	145737	146145	145737	145817	146059	146145
3632	"ENSDARG00000103337"	"rrp1"	chr9	+	145737	146145	145737	145953	146059	146145
3633	"ENSDARG00000103337"	"rrp1"	chr9	+	145898	146292	145898	146145	146230	146292
3634	"ENSDARG00000103337"	"rrp1"	chr9	+	147703	148030	147703	147774	147934	148030
3635	"ENSDARG00000022659"	"snx4"	chr9	+	38600128	38600600	38600128	38600278	38600560	38600600
3636	"ENSDARG00000003308"	"emc2"	chr16	+	38695256	38695569	38695256	38695338	38695509	38695569
3637	"ENSDARG00000089967"	"si:ch211-59o9.10"	chr25	-	19562332	19562567	19562332	19562432	19562511	19562567
3638	"ENSDARG00000089967"	"si:ch211-59o9.10"	chr25	-	19564080	19564359	19564080	19564199	19564281	19564359
3639	"ENSDARG00000089967"	"si:ch211-59o9.10"	chr25	-	19573090	19573336	19573090	19573126	19573281	19573336
3640	"ENSDARG00000025549"	"ndufaf1"	chr13	+	33247096	33247575	33247096	33247157	33247333	33247575
3641	"ENSDARG00000090988"	"lars1a"	chr9	-	54223089	54223428	54223089	54223166	54223315	54223428
3642	"ENSDARG00000090988"	"lars1a"	chr9	-	54230532	54230781	54230532	54230613	54230697	54230781
3643	"ENSDARG00000076110"	"nwd1"	chr11	+	7226416	7226779	7226416	7226572	7226661	7226779
3644	"ENSDARG00000030633"	"plekhm3"	chr9	+	28172472	28172935	28172472	28172542	28172741	28172935
3645	"ENSDARG00000042982"	"cyp2p8"	chr20	+	25575744	25576182	25575744	25575942	25576032	25576182
3646	"ENSDARG00000042982"	"cyp2p8"	chr20	+	25576015	25576422	25576015	25576182	25576261	25576422
3647	"ENSDARG00000042982"	"cyp2p8"	chr20	+	25578357	25578781	25578357	25578473	25578639	25578781
3648	"ENSDARG00000042982"	"cyp2p8"	chr20	+	25578357	25578781	25578357	25578551	25578639	25578781
3649	"ENSDARG00000042982"	"cyp2p8"	chr20	+	25578709	25579058	25578709	25578781	25578870	25579058
3650	"ENSDARG00000026359"	"pbld2"	chr13	-	22856986	22857459	22856986	22857075	22857151	22857459
3651	"ENSDARG00000026359"	"pbld2"	chr13	-	22857151	22857459	22857151	22857181	22857275	22857459
3652	"ENSDARG00000025824"	"dmtf1"	chr4	-	9658673	9659045	9658673	9658826	9658901	9659045
3653	"ENSDARG00000025824"	"dmtf1"	chr4	-	9661386	9661698	9661386	9661540	9661621	9661698
3654	"ENSDARG00000025824"	"dmtf1"	chr4	-	9664665	9665005	9664665	9664791	9664889	9665005
3655	"ENSDARG00000077399"	"ubash3bb"	chr15	+	21304436	21304905	21304436	21304623	21304710	21304905
3656	"ENSDARG00000077399"	"ubash3bb"	chr15	+	21304436	21304905	21304436	21304623	21304744	21304905
3657	"ENSDARG00000077399"	"ubash3bb"	chr15	+	21319811	21320126	21319811	21319932	21320016	21320126
3658	"ENSDARG00000018944"	"hoga1"	chr22	+	34718554	34718960	34718554	34718682	34718882	34718960
3659	"ENSDARG00000015653"	"tnip1"	chr14	+	49419232	49419614	49419232	49419352	49419533	49419614
3660	"ENSDARG00000071671"	"nudt22"	chr14	+	22467697	22468055	22467697	22467701	22467905	22468055
3661	"ENSDARG00000071671"	"nudt22"	chr14	+	22467697	22468055	22467697	22467777	22467905	22468055
3662	"ENSDARG00000100372"	"alad"	chr5	-	54489127	54489510	54489127	54489214	54489424	54489510
3663	"ENSDARG00000100372"	"alad"	chr5	-	54489503	54489689	54489503	54489510	54489633	54489689
3664	"ENSDARG00000100372"	"alad"	chr5	-	54492774	54493125	54492774	54492910	54493021	54493125
3665	"ENSDARG00000079848"	"gmps"	chr18	+	34189271	34189700	34189271	34189375	34189507	34189700
3666	"ENSDARG00000079848"	"gmps"	chr18	+	34198774	34199233	34198774	34198905	34199107	34199233
3667	"ENSDARG00000008433"	"unc45b"	chr8	-	11226226	11226551	11226226	11226316	11226393	11226551
3668	"ENSDARG00000075111"	"als2a"	chr9	+	13638268	13638622	13638268	13638422	13638530	13638622
3669	"ENSDARG00000075111"	"als2a"	chr9	+	13669104	13669427	13669104	13669150	13669240	13669427
3670	"ENSDARG00000075111"	"als2a"	chr9	+	13669240	13669427	13669240	13669302	13669396	13669427
3671	"ENSDARG00000075111"	"als2a"	chr9	+	13669240	13669427	13669240	13669302	13669401	13669427
3672	"ENSDARG00000062361"	"paxbp1"	chr10	+	24437122	24437385	24437122	24437194	24437318	24437385
3673	"ENSDARG00000062361"	"paxbp1"	chr10	+	24437122	24437385	24437122	24437196	24437318	24437385
3674	"ENSDARG00000000369"	"prkag3b"	chr9	-	14103863	14104270	14103863	14103941	14104157	14104270
3675	"ENSDARG00000006314"	"itgav"	chr9	-	11601943	11602204	11601943	11602051	11602179	11602204
3676	"ENSDARG00000006314"	"itgav"	chr9	-	11627406	11627760	11627406	11627455	11627568	11627760
3677	"ENSDARG00000006314"	"itgav"	chr9	-	11631969	11632439	11631969	11632285	11632395	11632439
3678	"ENSDARG00000006314"	"itgav"	chr9	-	11637490	11637704	11637490	11637523	11637658	11637704
3679	"ENSDARG00000006314"	"itgav"	chr9	-	11652186	11652637	11652186	11652306	11652500	11652637
3680	"ENSDARG00000017775"	"atp5mc3a"	chr9	+	2333926	2334223	2333926	2334045	2334146	2334223
3681	"ENSDARG00000012215"	"umps"	chr9	-	11579222	11579686	11579222	11579337	11579573	11579686
3682	"ENSDARG00000025854"	"ddx51"	chr8	+	49071181	49071571	49071181	49071336	49071420	49071571
3683	"ENSDARG00000025854"	"ddx51"	chr8	+	49078711	49079073	49078711	49078873	49078957	49079073
3684	"ENSDARG00000077530"	"ahctf1"	chr17	-	12226703	12227072	12226703	12226791	12226930	12227072
3685	"ENSDARG00000077530"	"ahctf1"	chr17	-	12231038	12231457	12231038	12231183	12231268	12231457
3686	"ENSDARG00000077530"	"ahctf1"	chr17	-	12231610	12231910	12231610	12231757	12231841	12231910
3687	"ENSDARG00000052641"	"kpna3"	chr1	-	46673271	46673713	46673271	46673376	46673548	46673713
3688	"ENSDARG00000024433"	"pvalb4"	chr3	-	61178665	61178945	61178665	61178775	61178851	61178945
3689	"ENSDARG00000024433"	"pvalb4"	chr3	-	61180547	61181024	61180547	61180607	61180957	61181024
3690	"ENSDARG00000029955"	"glb1l"	chr9	+	12849744	12850140	12849744	12849909	12849989	12850140
3691	"ENSDARG00000083189"	"arhgap19"	chr22	-	34966037	34966381	34966037	34966087	34966294	34966381
3692	"ENSDARG00000100225"	"kif16ba"	chr1	-	51255971	51256196	51255971	51256034	51256107	51256196
3693	"ENSDARG00000100225"	"kif16ba"	chr1	-	51266216	51266394	51266216	51266309	51266379	51266394
3694	"ENSDARG00000061858"	"zgc:153968"	chr3	+	21227477	21227669	21227477	21227498	21227599	21227669
3695	"ENSDARG00000007526"	"ndufs2"	chr7	-	19059260	19059517	19059260	19059338	19059443	19059517
3696	"ENSDARG00000078381"	"trip11"	chr13	-	33187348	33187805	33187348	33187470	33187641	33187805
3697	"ENSDARG00000110596"	"CABZ01079179.1"	chr22	-	292338	292757	292338	292442	292521	292757
3698	"ENSDARG00000110596"	"CABZ01079179.1"	chr22	-	292521	292757	292521	292620	292707	292757
3699	"ENSDARG00000039951"	"si:ch211-87j1.4"	chr25	-	35538867	35539326	35538867	35538981	35539251	35539326
3700	"ENSDARG00000037261"	"mtap"	chr1	+	26123512	26123890	26123512	26123615	26123704	26123890
3701	"ENSDARG00000093594"	"CR536604.1"	chr9	+	21985004	21985242	21985004	21985089	21985164	21985242
3702	"ENSDARG00000093411"	"gad1a"	chr9	-	3633139	3633509	3633139	3633219	3633360	3633509
3703	"ENSDARG00000098239"	"zgc:85932"	chr15	+	43389522	43389922	43389522	43389601	43389703	43389922
3704	"ENSDARG00000007996"	"pou2f1b"	chr9	+	34335210	34335518	34335210	34335343	34335426	34335518
3705	"ENSDARG00000007996"	"pou2f1b"	chr9	+	34343858	34344251	34343858	34344041	34344126	34344251
3706	"ENSDARG00000056922"	"ltbp1"	chr17	+	23075121	23075416	23075121	23075205	23075290	23075416
3707	"ENSDARG00000056922"	"ltbp1"	chr17	+	23114307	23114690	23114307	23114457	23114544	23114690
3708	"ENSDARG00000056922"	"ltbp1"	chr17	+	23114307	23114690	23114307	23114457	23114565	23114690
3709	"ENSDARG00000041728"	"man1a2"	chr9	+	20746782	20747019	20746782	20746898	20746997	20747019
3710	"ENSDARG00000076733"	"bard1"	chr9	-	40648632	40648899	40648632	40648753	40648836	40648899
3711	"ENSDARG00000024478"	"mpc2"	chr9	+	34225037	34225330	34225037	34225122	34225234	34225330
3712	"ENSDARG00000076292"	"tns2a"	chr23	+	10562351	10562658	10562351	10562416	10562574	10562658
3713	"ENSDARG00000076292"	"tns2a"	chr23	+	10579858	10580170	10579858	10579927	10580001	10580170
3714	"ENSDARG00000026335"	"susd4"	chr17	-	45545138	45545473	45545138	45545312	45545436	45545473
3715	"ENSDARG00000040822"	"fundc1"	chr9	-	33784157	33784458	33784157	33784290	33784382	33784458
3716	"ENSDARG00000015088"	"dnajb11"	chr9	-	32643917	32644291	32643917	32643975	32644088	32644291
3717	"ENSDARG00000015088"	"dnajb11"	chr9	-	32644088	32644291	32644088	32644171	32644247	32644291
3718	"ENSDARG00000015088"	"dnajb11"	chr9	-	32645841	32646230	32645841	32645974	32646180	32646230
3719	"ENSDARG00000015088"	"dnajb11"	chr9	-	32645841	32646230	32645841	32645974	32646196	32646230
3720	"ENSDARG00000031678"	"col5a2a"	chr9	-	42658333	42658586	42658333	42658439	42658532	42658586
3721	"ENSDARG00000031678"	"col5a2a"	chr9	-	42658333	42658832	42658333	42658586	42658724	42658832
3722	"ENSDARG00000031678"	"col5a2a"	chr9	-	42659966	42660267	42659966	42660125	42660213	42660267
3723	"ENSDARG00000031678"	"col5a2a"	chr9	-	42659966	42660393	42659966	42660267	42660339	42660393
3724	"ENSDARG00000031678"	"col5a2a"	chr9	-	42660869	42661278	42660869	42660923	42661005	42661278
3725	"ENSDARG00000031678"	"col5a2a"	chr9	-	42662283	42662778	42662283	42662337	42662460	42662778
3726	"ENSDARG00000031678"	"col5a2a"	chr9	-	42662460	42662778	42662460	42662514	42662734	42662778
3727	"ENSDARG00000031678"	"col5a2a"	chr9	-	42663265	42663479	42663265	42663338	42663425	42663479
3728	"ENSDARG00000031678"	"col5a2a"	chr9	-	42663265	42663694	42663265	42663479	42663586	42663694
3729	"ENSDARG00000031678"	"col5a2a"	chr9	-	42663594	42663833	42663594	42663694	42663779	42663833
3730	"ENSDARG00000031678"	"col5a2a"	chr9	-	42663594	42664060	42663594	42663833	42663961	42664060
3731	"ENSDARG00000031678"	"col5a2a"	chr9	-	42663961	42664369	42663961	42664060	42664156	42664369
3732	"ENSDARG00000031678"	"col5a2a"	chr9	-	42664156	42664369	42664156	42664201	42664315	42664369
3733	"ENSDARG00000031678"	"col5a2a"	chr9	-	42665022	42665305	42665022	42665067	42665268	42665305
3734	"ENSDARG00000031678"	"col5a2a"	chr9	-	42668613	42668826	42668613	42668667	42668756	42668826
3735	"ENSDARG00000031678"	"col5a2a"	chr9	-	42670870	42671194	42670870	42670945	42671115	42671194
3736	"ENSDARG00000031678"	"col5a2a"	chr9	-	42671114	42671360	42671114	42671194	42671306	42671360
3737	"ENSDARG00000031678"	"col5a2a"	chr9	-	42671114	42671360	42671114	42671202	42671306	42671360
3738	"ENSDARG00000031678"	"col5a2a"	chr9	-	42673218	42673513	42673218	42673251	42673346	42673513
3739	"ENSDARG00000031678"	"col5a2a"	chr9	-	42673346	42673513	42673346	42673379	42673499	42673513
3740	"ENSDARG00000056387"	"rnf17"	chr9	+	29551594	29551960	29551594	29551698	29551836	29551960
3741	"ENSDARG00000076052"	"sez6l2"	chr3	-	15258318	15258807	15258318	15258504	15258620	15258807
3742	"ENSDARG00000003085"	"stambpl1"	chr12	-	17118862	17119216	17118862	17118988	17119121	17119216
3743	"ENSDARG00000003085"	"stambpl1"	chr12	-	17142938	17143359	17142938	17143014	17143144	17143359
3744	"ENSDARG00000061517"	"lrp1bb"	chr9	+	36527212	36527590	36527212	36527334	36527458	36527590
3745	"ENSDARG00000056085"	"mob4"	chr9	+	32309819	32310257	32309819	32309905	32310177	32310257
3746	"ENSDARG00000007436"	"avpr2aa"	chr23	-	25048711	25049123	25048711	25048867	25049039	25049123
3747	"ENSDARG00000069844"	"acod1"	chr9	-	21837060	21837373	21837060	21837122	21837211	21837373
3748	"ENSDARG00000018530"	"mapkapk2b"	chr8	+	37469308	37469576	37469308	37469431	37469500	37469576
3749	"ENSDARG00000018530"	"mapkapk2b"	chr8	+	37469308	37469776	37469308	37469576	37469651	37469776
3750	"ENSDARG00000113254"	NA	chr8	-	52411370	52411615	52411370	52411468	52411544	52411615
3751	"ENSDARG00000016573"	"mroh1"	chr16	-	31284690	31284994	31284690	31284795	31284881	31284994
3752	"ENSDARG00000016573"	"mroh1"	chr16	-	31285098	31285448	31285098	31285235	31285368	31285448
3753	"ENSDARG00000016573"	"mroh1"	chr16	-	31325948	31326306	31325948	31326100	31326188	31326306
3754	"ENSDARG00000058656"	"desma"	chr9	-	7522434	7522769	7522434	7522484	7522565	7522769
3755	"ENSDARG00000012519"	"hcfc1b"	chr8	-	7542080	7542495	7542080	7542291	7542393	7542495
3756	"ENSDARG00000011473"	"calcrla"	chr9	-	42367676	42367980	42367676	42367737	42367831	42367980
3757	"ENSDARG00000075793"	"prex1"	chr8	-	25459276	25459683	25459276	25459388	25459543	25459683
3758	"ENSDARG00000089190"	"tanc1b"	chr9	-	52007020	52007251	52007020	52007112	52007208	52007251
3759	"ENSDARG00000089190"	"tanc1b"	chr9	-	52007020	52007251	52007020	52007112	52007221	52007251
3760	"ENSDARG00000099980"	"bpifcl"	chr9	+	348167	348520	348167	348231	348311	348520
3761	"ENSDARG00000057128"	"hadhaa"	chr20	+	47955684	47955857	47955684	47955726	47955813	47955857
3762	"ENSDARG00000057128"	"hadhaa"	chr20	+	47964095	47964366	47964095	47964198	47964294	47964366
3763	"ENSDARG00000057128"	"hadhaa"	chr20	+	47972921	47973303	47972921	47973093	47973233	47973303
3764	"ENSDARG00000075284"	"kansl1l"	chr9	+	38762729	38763119	38762729	38762849	38763006	38763119
3765	"ENSDARG00000114572"	"asb18"	chr9	-	23886513	23886970	23886513	23886699	23886866	23886970
